task_id,answer,confidence
1286,2,1.0
1287,2,1.0
1288,2,1.0
1289,2,1.0
1290,2,1.0
1291,2,0.7525171325437909
1292,2,0.722299118217541
1293,2,1.0
1294,2,0.8388486958024167
1295,2,0.7563816032138301
1296,2,1.0
1297,2,1.0
1298,2,0.7118230479467197
1299,1,0.6626256070151733
1300,1,1.0
1301,2,0.7434282624395366
1302,1,1.0
1303,1,0.7358404224979309
1304,1,0.7662210376158337
1305,1,1.0
1306,1,1.0
1307,1,1.0
1308,1,0.739476541633644
1309,1,1.0
1310,1,1.0
1311,2,0.5036369107175206
1312,1,1.0
1313,1,0.6592047816864569
1314,1,1.0
1315,1,0.7483536759270215
1316,1,1.0
1317,1,1.0
1318,1,0.7232073925968533
1319,1,0.7448902975414216
1320,1,0.733993402175618
1321,1,1.0
1322,1,0.774651017803324
1323,1,0.5237623517721426
1324,1,0.6393749342845338
1325,1,1.0
1326,1,0.7145783426075583
1327,1,0.50988799019166
1328,1,0.5041144243151326
1329,1,1.0
1330,1,1.0
1331,1,1.0
1332,1,1.0
1333,1,1.0
1334,1,0.7439755214966897
1335,2,0.7530298974099136
1336,1,1.0
1337,2,1.0
1338,2,1.0
1339,2,1.0
1340,2,1.0
1341,2,1.0
1342,2,0.7494564052283096
1343,2,1.0
1344,2,1.0
1345,2,0.7547952603945005
1346,2,1.0
1347,2,1.0
1348,2,1.0
1349,2,0.990391222339105
1350,2,1.0
1351,2,1.0
1352,2,1.0
1353,2,1.0
1354,2,1.0
1355,2,1.0
1356,2,1.0
1357,1,0.7613189590226667
1358,2,1.0
1359,2,1.0
1360,2,1.0
1361,2,1.0
1362,2,1.0
1363,2,1.0
1364,2,1.0
1365,2,1.0
1366,2,1.0
1367,2,1.0
1368,2,1.0
1369,2,1.0
1370,2,1.0
1371,2,1.0
1372,2,1.0
1373,2,0.8322143809217009
1374,2,1.0
1375,2,1.0
1376,2,1.0
1377,2,1.0
1378,2,1.0
1379,2,1.0
1380,2,1.0
1381,2,1.0
1382,2,0.6981656181097501
1383,2,1.0
1384,2,1.0
1385,2,1.0
1386,2,1.0
1387,2,1.0
1388,2,1.0
1389,2,1.0
1390,2,1.0
1391,2,0.6670786173963258
1392,2,1.0
1393,2,0.825920687239577
1394,2,1.0
1395,2,1.0
1396,2,1.0
1397,2,1.0
1398,2,1.0
1399,2,1.0
1400,2,1.0
1401,2,1.0
1402,2,0.7599236997528283
1403,2,1.0
1404,2,1.0
1405,2,1.0
1406,2,1.0
1407,1,0.5189392688576034
1408,2,1.0
1409,2,1.0
1410,2,1.0
1411,2,1.0
1412,2,1.0
1413,2,1.0
1414,2,1.0
1415,1,1.0
1416,1,0.7697429756912669
1417,1,1.0
1418,1,1.0
1419,1,1.0
1420,1,1.0
1421,1,0.7443458046177956
1422,1,1.0
1423,1,1.0
1424,1,1.0
1425,1,1.0
1426,1,1.0
1427,1,0.7486944017345595
1428,1,1.0
1429,1,1.0
1430,1,1.0
1431,1,1.0
1432,1,1.0
1433,2,1.0
1434,2,1.0
1435,2,1.0
1436,2,1.0
1437,2,0.7473522874246021
1438,2,0.7981467407217799
1439,2,1.0
1440,2,1.0
1441,2,0.7706390126756617
1442,2,1.0
1443,2,1.0
1444,2,1.0
1445,2,1.0
1446,2,1.0
1447,2,1.0
1448,2,1.0
1449,2,1.0
1450,2,1.0
1451,2,1.0
1452,2,1.0
1453,2,1.0
1454,2,1.0
1455,2,1.0
1456,2,1.0
1457,2,1.0
1458,2,1.0
1459,2,1.0
1460,2,1.0
1461,1,0.8231861591341183
1462,1,0.5698079486248552
1463,1,1.0
1464,1,1.0
1465,1,1.0
1466,1,1.0
1467,1,1.0
1468,1,1.0
1469,1,1.0
1470,1,1.0
1471,1,1.0
1472,1,1.0
1473,1,1.0
1474,1,1.0
1475,1,1.0
1476,1,1.0
1477,1,1.0
1478,1,1.0
1479,1,1.0
1480,1,1.0
1481,1,0.7507120590802435
1482,1,1.0
1483,1,1.0
1484,1,1.0
1485,1,1.0
1486,1,1.0
1487,1,1.0
1488,1,1.0
1489,1,0.6696141272571425
1490,1,1.0
1491,1,1.0
1492,1,1.0
1493,1,1.0
1494,1,1.0
1495,1,1.0
1496,1,0.9643186981715434
1497,1,1.0
1498,1,1.0
1499,1,1.0
1500,1,1.0
1501,1,1.0
1502,1,1.0
1503,1,1.0
1504,1,0.7395327945956088
1505,1,1.0
1506,1,1.0
1507,1,1.0
1508,1,1.0
1509,1,1.0
1510,1,1.0
1511,1,1.0
1512,1,1.0
1513,1,1.0
1514,1,1.0
1515,1,1.0
1516,1,1.0
1517,1,1.0
1518,1,1.0
1519,1,1.0
1520,1,1.0
1521,1,1.0
1522,1,1.0
1523,1,1.0
1524,1,1.0
1525,1,0.7698955309975889
1526,1,0.8348252005603833
1527,1,1.0
1528,1,1.0
1529,1,1.0
1530,1,1.0
1531,1,1.0
1532,1,1.0
1533,1,1.0
1534,1,1.0
1535,1,1.0
1536,1,1.0
1537,1,1.0
1538,1,1.0
1539,1,1.0
1540,2,1.0
1541,2,0.7390402428676114
1542,2,1.0
1543,2,1.0
1544,2,0.830468613185691
1545,2,1.0
1546,2,0.8043276212157889
1547,2,0.6436833571859083
1548,2,0.7565674487072616
1549,2,1.0
1550,2,1.0
1551,2,1.0
1552,2,1.0
1553,2,1.0
1554,2,0.8311182791263283
1555,2,1.0
1556,2,1.0
1557,2,1.0
1558,2,1.0
1559,2,1.0
1560,2,1.0
1561,2,1.0
1562,2,1.0
1563,2,1.0
1564,2,1.0
1565,2,1.0
1566,2,1.0
1567,2,1.0
1568,2,1.0
1569,2,1.0
1570,2,1.0
1571,2,1.0
1572,2,1.0
1573,2,1.0
1574,2,1.0
1575,2,1.0
1576,2,1.0
1577,2,1.0
1578,2,1.0
1579,2,1.0
1580,2,1.0
1581,2,1.0
1582,2,1.0
1583,2,1.0
1584,2,1.0
1585,2,1.0
1586,2,1.0
1587,2,1.0
1588,2,1.0
1589,2,1.0
1590,2,1.0
1591,2,1.0
1592,2,1.0
1593,2,1.0
1594,2,1.0
1595,2,1.0
1596,2,1.0
1597,1,1.0
1598,1,1.0
1599,1,1.0
1600,1,1.0
1601,1,1.0
1602,1,1.0
1603,1,1.0
1604,1,1.0
1605,1,1.0
1606,1,1.0
1607,1,1.0
1608,1,1.0
1609,1,1.0
1610,1,1.0
1611,1,1.0
1612,1,1.0
1613,1,1.0
1614,1,1.0
1615,1,1.0
1616,1,1.0
1617,1,1.0
1618,1,1.0
1619,1,1.0
1620,1,1.0
1621,1,1.0
1622,1,1.0
1623,1,1.0
1624,1,1.0
1625,1,1.0
1626,1,1.0
1627,1,1.0
1628,1,1.0
1629,1,1.0
1630,1,1.0
1631,1,1.0
1632,1,1.0
1633,1,1.0
1634,1,1.0
1635,1,1.0
1636,1,1.0
1637,1,1.0
1638,1,1.0
1639,1,0.7504079570887918
1640,1,1.0
1641,1,1.0
1642,1,1.0
1643,1,1.0
1644,1,1.0
1645,1,1.0
1646,1,1.0
1647,1,1.0
1648,1,1.0
1649,1,1.0
1650,1,1.0
1651,1,1.0
1652,1,1.0
1653,1,1.0
1654,1,1.0
1655,1,1.0
1656,1,1.0
1657,1,1.0
1658,1,1.0
1659,1,1.0
1660,1,1.0
1661,1,1.0
1662,1,1.0
1663,1,1.0
1664,1,1.0
1665,1,1.0
1666,1,1.0
1667,2,0.5096894678769094
1668,1,1.0
1669,2,1.0
1670,2,1.0
1671,2,1.0
1672,2,0.7817173360094913
1673,2,1.0
1674,2,0.8223478637560225
1675,2,1.0
1676,2,1.0
1677,2,1.0
1678,2,1.0
1679,2,1.0
1680,2,1.0
1681,2,1.0
1682,2,0.7433992061435201
1683,2,1.0
1684,2,1.0
1685,1,1.0
1686,1,1.0
1687,1,1.0
1688,2,1.0
1689,1,1.0
1690,1,1.0
1691,1,1.0
1692,1,1.0
1693,1,1.0
1694,1,1.0
1695,1,1.0
1696,1,1.0
1697,1,1.0
1698,1,1.0
1699,1,1.0
1700,1,1.0
1701,1,1.0
1702,1,1.0
1703,1,1.0
1704,1,1.0
1705,1,0.7328039042152701
1706,1,1.0
1707,1,1.0
1708,1,1.0
1709,1,1.0
1710,1,1.0
1711,1,1.0
1712,1,1.0
1713,1,1.0
1714,1,1.0
1715,1,1.0
1716,1,1.0
1717,1,1.0
1718,1,1.0
1719,1,1.0
1720,1,1.0
1721,1,1.0
1722,1,1.0
1723,1,1.0
1724,1,1.0
1725,1,1.0
1726,1,1.0
1727,1,1.0
1728,1,1.0
1729,1,1.0
1730,1,1.0
1731,1,1.0
1732,1,1.0
1733,1,1.0
1734,1,1.0
1735,1,1.0
1736,1,1.0
1737,1,1.0
1738,1,1.0
1739,1,1.0
1740,1,1.0
1741,1,1.0
1742,1,1.0
1743,1,1.0
1744,1,1.0
1745,1,1.0
1746,1,1.0
1747,1,1.0
1748,1,1.0
1749,1,1.0
1750,1,1.0
1751,1,1.0
1752,1,1.0
1753,1,1.0
1754,1,1.0
1755,1,1.0
1756,1,1.0
1757,1,1.0
1758,1,1.0
1759,1,1.0
1760,1,1.0
1761,1,1.0
1762,1,1.0
1763,1,1.0
1764,1,1.0
1765,1,1.0
1766,1,1.0
1767,1,1.0
1768,2,0.5179438369340932
1769,1,1.0
1770,1,1.0
1771,1,1.0
1772,1,0.7457962165384994
1773,1,1.0
1774,1,1.0
1775,1,1.0
1776,1,1.0
1777,1,1.0
1778,1,1.0
1779,1,1.0
1780,1,1.0
1781,1,1.0
1782,1,1.0
1783,1,1.0
1784,1,1.0
1785,1,1.0
1786,1,1.0
1787,1,1.0
1788,1,1.0
1789,1,1.0
1790,1,1.0
1791,1,1.0
1792,1,1.0
1793,1,1.0
1794,1,1.0
1795,1,1.0
1796,2,1.0
1797,2,1.0
1798,2,1.0
1799,2,0.7517171717291924
1800,2,1.0
1801,2,1.0
1802,2,1.0
1803,2,1.0
1804,2,1.0
1805,2,1.0
1806,2,1.0
1807,2,1.0
1808,2,0.6660403062189284
1809,2,1.0
1810,2,1.0
1811,2,1.0
1812,2,1.0
1813,2,1.0
1814,2,0.8287024818270067
1815,2,0.6672209452830579
1816,2,1.0
1817,2,0.7632144664565937
1818,2,1.0
1819,2,1.0
1820,2,1.0
1821,2,1.0
1822,1,1.0
1823,1,1.0
1824,1,1.0
1825,1,1.0
1826,1,1.0
1827,1,1.0
1828,1,1.0
1829,1,1.0
1830,1,1.0
1831,1,1.0
1832,1,1.0
1833,1,1.0
1834,1,1.0
1835,1,1.0
1836,1,1.0
1837,1,1.0
1838,1,1.0
1839,1,1.0
1840,1,1.0
1841,1,0.6577321668308137
1842,1,1.0
1843,1,1.0
1844,1,1.0
1845,1,1.0
1846,2,0.7232310492711016
1847,1,1.0
1848,1,1.0
1849,1,1.0
1850,1,1.0
1851,1,1.0
1852,1,1.0
1853,1,1.0
1854,1,1.0
1855,1,0.7267502782279764
1856,2,1.0
1857,2,1.0
1858,2,1.0
1859,2,1.0
1860,2,1.0
1861,2,1.0
1862,2,1.0
1863,2,1.0
1864,2,1.0
1865,2,1.0
1866,2,1.0
1867,2,1.0
1868,2,1.0
1869,2,1.0
1870,2,0.7495206033155178
1871,2,1.0
1872,2,1.0
1873,2,0.828744002484094
1874,1,0.5087911192029537
1875,2,1.0
1876,2,1.0
1877,2,1.0
1878,2,1.0
1879,2,1.0
1880,2,1.0
1881,2,1.0
1882,2,1.0
1883,2,1.0
1884,2,1.0
1885,2,1.0
1886,2,1.0
1887,2,1.0
1888,2,1.0
1889,2,1.0
1890,2,1.0
1891,2,1.0
1892,2,1.0
1893,2,1.0
1894,2,1.0
1895,2,1.0
1896,2,1.0
1897,2,0.7510011053526291
1898,2,1.0
1899,2,1.0
1900,1,0.6145777050118941
1901,1,1.0
1902,1,1.0
1903,1,1.0
1904,1,1.0
1905,1,1.0
1906,1,0.5103862762395682
1907,1,1.0
1908,1,1.0
1909,1,1.0
1910,1,1.0
1911,1,0.5204064877597588
1912,1,1.0
1913,1,1.0
1914,1,1.0
1915,1,1.0
1916,1,1.0
1917,1,1.0
1918,2,0.5084774695869932
1919,1,1.0
1920,1,1.0
1921,1,1.0
1922,1,0.5144627843160785
1923,1,0.7418178151717634
1924,1,0.7472825523155078
1925,1,1.0
1926,1,1.0
1927,1,0.7470574830166395
1928,1,1.0
1929,1,1.0
1930,1,1.0
1931,1,1.0
1932,1,1.0
1933,1,1.0
1934,1,1.0
1935,1,1.0
1936,1,1.0
1937,1,1.0
1938,1,1.0
1939,1,1.0
1940,1,1.0
1941,1,1.0
1942,1,1.0
1943,1,0.7914960044812329
1944,1,1.0
1945,1,1.0
1946,2,0.5059822271393165
1947,1,1.0
1948,1,1.0
1949,1,0.727267763142757
1950,1,1.0
1951,1,1.0
1952,1,0.7223706193408603
1953,1,1.0
1954,1,1.0
1955,1,1.0
1956,1,0.7331586433043851
1957,1,0.7478654078182752
1958,1,0.7411764926137703
1959,1,1.0
1960,1,0.5153135528274352
1961,1,1.0
1962,1,1.0
1963,1,0.7329276217474257
1964,2,1.0
1965,1,1.0
1966,1,1.0
1967,1,1.0
1968,1,0.7547467509675049
1969,1,0.5148594022376841
1970,1,1.0
1971,1,1.0
1972,1,1.0
1973,1,0.5016826742254136
1974,1,1.0
1975,1,1.0
1976,2,0.7530705264264743
1977,1,1.0
1978,1,0.8291498462192599
1979,1,0.8339122405288188
1980,1,1.0
1981,2,1.0
1982,2,1.0
1983,2,1.0
1984,2,1.0
1985,2,1.0
1986,2,1.0
1987,2,1.0
1988,2,1.0
1989,2,1.0
1990,2,1.0
1991,2,1.0
1992,2,1.0
1993,2,1.0
1994,2,1.0
1995,2,1.0
1996,2,0.8358408755838569
1997,2,1.0
1998,2,1.0
1999,2,1.0
2000,2,1.0
2001,2,1.0
2002,2,1.0
2003,2,1.0
2004,2,1.0
2005,2,1.0
2006,2,1.0
2007,2,1.0
2008,2,1.0
2009,2,1.0
2010,2,1.0
2011,2,1.0
2012,2,1.0
